promoter,gc,rep,cv,cv_smooth,entropy,entropy_smooth,classification
yqaEp,28,2,1.3105684514805844,0.49286434243902544,6.331414574151718,7.1648228689198525,0
ygfKp,12,2,1.3104777737102842,0.5124774988552429,6.333951609337879,7.139932668583983,0
hyuA_predicted,6,2,1.3104058355830979,0.4971162009647373,6.345287613474574,7.14493624566223,0
galEp3,13,3,1.310225667893582,0.4792679561061212,6.338135174071513,7.157289671699602,0
yacCp,22,1,1.3101780895904191,0.5271442444868693,6.299054987017226,7.108575606138076,0
yacCp,38,2,1.3101583585182055,0.4529548189436027,6.3276525590169825,7.172795010874644,0
cusCp,9,1,1.3101489069374215,0.41445237983282823,6.34913328992786,7.202240625918465,0
yagB_insX_yagA_predicted,33,2,1.3097763858286338,0.565100845116934,6.358772026829922,7.125402030711493,0
cusCp,17,1,1.309737509845933,0.43981028906642483,6.353557970478272,7.1829774003894915,0
galSp,1,2,1.3096202843291453,0.5514318807870953,6.303755815982154,7.1126756873301265,0
araCp,15,1,1.3096178080309515,0.529094884076796,6.3162695712174015,7.141038444066283,0
yjbJ_predicted,5,2,1.3093409489722052,0.4093213790248617,6.359729086140895,7.20063223285867,0
xdhAp2,32,1,1.3092743138985128,0.5892763414043218,6.3431134222134435,7.111477825388965,0
ygiW_predicted,3,1,1.3090628473283559,0.49237080213391393,6.304017194698094,7.158241467079915,0
ygfS_ygfT_predicted,39,2,1.3089081718821982,0.5173271275237782,6.388632977008379,7.138606557089126,0
galSp,22,3,1.308881346370388,0.4980248083652287,6.333580668490336,7.144303141602004,0
ompRp3,33,2,1.3088785889216146,0.47451677501284467,6.348311545586689,7.164045454069564,0
ykgRp,36,2,1.308837309371536,0.501115804121323,6.355460102875275,7.145855288062999,0
tnaCp,15,2,1.30880251806459,0.5070313749100485,6.346516879773796,7.145596919014955,0
dgoRp,22,1,1.3087510235164452,0.4202815921385316,6.287610890349665,7.194365128493553,0
acrBp,9,1,1.3086006147172387,0.445959734086559,6.328052700217507,7.182386148025178,0
ygfKp,28,1,1.3085822300800258,0.4889514846730387,6.374520709766257,7.153953498296701,0
ygeY_predicted,24,1,1.3085783068242047,0.43046060344981474,6.2639317748792225,7.193875231466816,0
ygeY_predicted,25,1,1.3084637469695712,0.5475317206087443,6.295025652676507,7.118112254867866,0
ygeX_predicted,22,3,1.3084001524476294,0.43381808766792457,6.309615470101358,7.192109832089719,0
TSS_6311_regulondb,18,2,1.3083388315735796,0.482252158199695,6.368606276923183,7.158218652014291,0
ompRp1,12,1,1.308264496971091,0.5335241684920558,6.339703237849266,7.126150010109135,0
rspAp,40,1,1.3082194791607995,0.7296017780121749,6.316338872725208,6.9824021187403655,0
yagB_insX_yagA_predicted,19,1,1.3081731005156387,0.49557751830965296,6.356506951169647,7.153379761833409,0
rspAp,28,2,1.308040323998809,0.611374035511674,6.32632208386256,7.072472009302299,0
ygeW_predicted,39,1,1.3080236128876321,0.4179179685824098,6.381348126149722,7.189092648516105,0
ompRp4,4,1,1.308003152588559,0.5330681946389475,6.376317796665507,7.111414921226946,0
rspAp,37,2,1.307805077811599,0.6619858152632383,6.353621355810022,7.0418606550335685,0
TSS_6311_regulondb,25,2,1.3077928520490834,0.5571708069598633,6.319464566939824,7.110691645551186,0
galEp3,30,1,1.3077782792226562,0.4727485615815704,6.347138826924038,7.155548675756895,0
lpp,22,2,1.3077331529076694,0.5006106184803124,6.359510586985172,7.161641344240794,0
ybiY_ybiW_predicted,19,1,1.307570005289461,0.5289804649214308,6.35193691436619,7.128530134979372,0
xdhAp2,38,2,1.3072722059513815,0.5240983277392873,6.34298699817363,7.146625232509627,0
ssnAp,8,2,1.3069741716345915,0.6058157337702968,6.3767669776440705,7.103700336893598,0
ykgRp,33,1,1.306885057239486,0.46364493871530016,6.409689745316351,7.1660984672903485,0
tfaE_stfE_predicted,7,1,1.3068651513792215,0.4385161885725839,6.341363068760147,7.18441393519731,0
cpxRp2,38,1,1.306739472980466,0.5269417094284463,6.383289770770883,7.14277181748054,0
TSS_4654_wanner_regulondb,17,1,1.306634007200042,0.43914688527951684,6.345709908456762,7.181696353127117,0
cusCp,23,1,1.306530405548228,0.45818966633456165,6.357178462263532,7.16975345349293,0
sohAp,15,1,1.306353372297324,0.47454507078933506,6.300296553890142,7.167473029977078,0
ygfS_ygfT_predicted,3,2,1.3063345032474265,0.4662172184379461,6.3499932091289875,7.165753524871299,0
ompRp4,38,2,1.306234924790854,0.4965373731741841,6.330188640662705,7.144072999651594,0
ygfKp,19,3,1.3060649195872358,0.46482061990034546,6.331829914323812,7.175632356051108,0
rcsBp1,20,2,1.3060020070876874,0.5599414847431805,6.35639004343677,7.110031607865039,0
ompRp3,9,1,1.305972238937215,0.43930982222277254,6.348884049580533,7.182081018117213,0
intE_xisE_ymfH_predicted,39,1,1.3058819968393867,0.3860957151699822,6.357047768511718,7.213097202794941,0
ompRp2,6,2,1.3057954479612777,0.6463821575521085,6.335297181083931,7.060385154286175,0
hyuA_predicted,4,1,1.305752405759822,0.391594271610919,6.338371901871087,7.203783547950562,0
TSS_18061_regulondb,25,3,1.3056075364306483,0.4909126289444552,6.397271280369392,7.164298173655368,0
yahL_predicted,24,1,1.305540043687147,0.4428210814694918,6.335197580368692,7.191298360209093,0
yahC_predicted,25,1,1.3054940437533316,0.3831590401523852,6.323884793166696,7.21582869772392,0
ompRp1,38,2,1.305437361781664,0.41107836401886666,6.400789096111474,7.210087807255011,0
tabA_predicted,22,1,1.3050346358895943,0.516039109797205,6.368756888260373,7.148199718323557,0
tmaR_predicted,22,1,1.3050164381055707,0.4845740169906417,6.345154125499127,7.156434174175179,0
yadN_predicted,38,2,1.3050042065250154,0.5301711831104374,6.320278419432569,7.117958190489032,0
ygfKp,3,2,1.3050001277237275,0.5136385796991135,6.398932408926069,7.1399059380181145,0
ymfM_beeE_jayE_ymfL_ymfR_tfaP_ymfT_ymfN_ycfK_ymfQ_predicted,38,2,1.3049095795418137,0.5334124747468184,6.325315501562038,7.1236525242961015,0
yqjE_yqjK_yqjD_yqjC_predicted,22,1,1.3047907823785672,0.5772094544832734,6.316678637803252,7.086331971536898,0
dgoRp,33,2,1.304781685243534,0.5600899545771875,6.353062914464283,7.107223520096481,0
hyuA_predicted,10,1,1.304771790356251,0.4644991517656154,6.3404683978570135,7.16204170778842,0
furpa,25,2,1.304703378215114,0.45891569284999556,6.311871770753082,7.166823645501361,0
hyuA_predicted,10,2,1.3046806539455322,0.41873506592690524,6.278966988152518,7.199811080012564,0
TSS_4655_regulondb,18,1,1.3045661694385062,0.5270673493874358,6.354123759184228,7.130272081381371,0
mcbAp5,6,1,1.3045462702283763,0.4491170534491359,6.2957556913436195,7.175580215247589,0
ssnAp,24,2,1.304531316384696,0.4366163642690931,6.411804507496145,7.184899381153219,0
TSS_6311_regulondb,37,2,1.3044025088252313,0.48313959337897927,6.34464644913366,7.171027725193141,0
ykgRp,6,2,1.3043412429530323,0.6643994752119156,6.312154069370721,7.044103102050128,0
ygfS_ygfT_predicted,13,3,1.3041154799946097,0.5263360318062341,6.349867004133584,7.126844977844504,0
ygiW_predicted,9,2,1.30410618370352,0.5550188303107835,6.392445147500779,7.119695162996483,0
elaBp,38,2,1.3040530967272368,0.46248020593555045,6.374093528849106,7.166636006710166,0
ygfS_ygfT_predicted,34,1,1.3039640023134909,0.4549274979453651,6.387454620944845,7.181657067042435,0
recNp,22,1,1.30384132199182,0.5251132388690868,6.370313625980159,7.143954619144844,0
galSp,4,3,1.3036676261143336,0.663400900898293,6.345092383657591,7.026762215524432,0
ompRp2,13,2,1.3035002213518996,0.6295936261212812,6.3764542418016275,7.047193554936694,0
ygfKp,19,2,1.3033266497964093,0.39058384684824665,6.360704230651555,7.2151308318329175,0
ompRp4,15,1,1.3032058901682864,0.4695528127307512,6.373544833245575,7.164957827193678,0
yjbJ_predicted,3,2,1.3030830274598346,0.5719413619718785,6.337546514969624,7.101877088809565,0
acrBp,30,1,1.303024022999027,0.5042182233402089,6.329307129238718,7.135247626776234,0
yqaEp,4,2,1.302991936196719,0.49616722444735983,6.315517191360653,7.145069233044561,0
yahL_predicted,5,1,1.3029674831614424,0.4555962348108975,6.389317645985464,7.190078960337482,0
ygiW_predicted,2,2,1.3028841580522355,0.47740274362202156,6.382242967838102,7.170474805342385,0
xdhAp2,1,2,1.3026881631664613,0.4079191871789273,6.3895121463720255,7.2077460558598485,0
ygeY_predicted,13,2,1.3026439516252672,0.46849248414528716,6.345425093428936,7.167445276536005,0
rdlDp,22,1,1.3021579087056776,0.4641097873040969,6.350424779141331,7.175494866579857,0
ompRp2,2,1,1.3020970823708675,0.6296184999475536,6.376083696169625,7.049184742100568,0
ygfKp,25,1,1.3020882361236685,0.5087188509931013,6.374699857702601,7.148167145126499,0
tfaE_stfE_predicted,25,2,1.3020665152531992,0.4608256569419728,6.299943126735843,7.15870064360754,0
mcbAp5,21,1,1.3017936845270859,0.39830030347326617,6.355325013032882,7.214066868898153,0
mcbAp5,2,2,1.3016936578931777,0.4720575657338514,6.350503234159682,7.163615733437249,0
ghoSp,34,2,1.3016525788648488,0.4788903827047437,6.402495929507203,7.159510686656055,0
TSS_6311_regulondb,11,2,1.3016506944646247,0.51661158664375,6.327668209677769,7.126293182709735,0
TSS_6311_regulondb,4,2,1.3015910962281583,0.5319121204075584,6.294714919210124,7.107850000984697,0
sulAp,38,2,1.3015351003319713,0.46314457257466457,6.415193649008699,7.1817272934863094,0
TSS_1414_storz_regulondb,20,1,1.3013809484955143,0.6028241691427885,6.270698064021435,7.07147444569775,0
yagB_insX_yagA_predicted,30,1,1.3013490268952224,0.41837759592565976,6.293714033509974,7.200378510672593,0
ompRp3,4,2,1.3013006826086937,0.4323023340498473,6.372744401300064,7.192902131965989,0
ygeW_predicted,12,2,1.3012031342859742,0.4916877937211275,6.315730041574181,7.1458221310066055,0
ompRp4,25,2,1.3011135597307648,0.46368874131526866,6.373601257672224,7.1697746600642365,0
hyuA_predicted,35,2,1.301056507739899,0.4043295869259766,6.311398547278098,7.19875006435083,0
ygeY_predicted,20,2,1.3008581110603388,0.542950798588111,6.330323175198197,7.125408413918058,0
uacT_predicted,3,1,1.300689361450227,0.46543743706751795,6.374511865512122,7.171336290250228,0
TSS_4655_regulondb,38,3,1.3006251499498083,0.5156099757639223,6.3584904340744615,7.133071681656142,0
ygeW_predicted,7,1,1.300613030558996,0.5337310540433479,6.447753390492429,7.117514753580409,0
yadG_yadH_predicted,30,1,1.300414065972255,0.5021262896463121,6.403828970922964,7.157805205612297,0
ybaY_predicted,20,2,1.300249567738729,0.533132622614035,6.355045430700076,7.136137637791344,0
ldrDp,22,2,1.3002321239142567,0.40433635143778557,6.335947316679269,7.202050568334927,0
ygfKp,12,1,1.3001104814080857,0.5762670039023758,6.391256718077225,7.106768201920697,0
yncEp,16,2,1.2999275763159217,0.45980553755131054,6.29715288183591,7.166807603792954,0
tabA_predicted,22,2,1.299818088654352,0.44544765646265566,6.3438601936718495,7.184548135329772,0
yadN_predicted,25,2,1.2997527966377826,0.38043750326107506,6.274449877902359,7.214342194970374,0
yadG_yadH_predicted,20,1,1.2997016875629563,0.5049382812557118,6.353583345065831,7.142695768575995,0
cpxRp2,36,1,1.2995203371604243,0.571913110655682,6.367520700907912,7.105575897159028,0
ftsKp2,20,2,1.2994963704053633,0.485254942457818,6.328031414141372,7.154231231157555,0
ygeW_predicted,8,1,1.2993235606158442,0.46010049273414266,6.3428900858268955,7.176927065335535,0
gatYp,17,2,1.2992901999615907,0.5067425401163127,6.293409301732593,7.136190647995694,0
zapB_predicted,20,2,1.299118882789499,0.45202016273761514,6.364376906178542,7.17777474873102,0
ygiW_predicted,11,1,1.2990406122390437,0.5379003730245885,6.377930823441133,7.109321974028285,0
TSS_4654_wanner_regulondb,13,1,1.298929575856753,0.5859406380690341,6.364929155844637,7.100122602108808,0
ygeW_predicted,5,1,1.2988536636079693,0.4273140153352017,6.352960874919525,7.194000263228083,0
aceBp,15,1,1.2987638722723411,0.4980440515714212,6.364341976474495,7.151075392068609,0
dinQp,15,1,1.2987372382605176,0.44081829642985926,6.335488650799176,7.182757957765853,0
ygfS_ygfT_predicted,13,2,1.2986520284284002,0.49050409727104227,6.3587814396145825,7.153362163964012,0
tabA_predicted,12,2,1.2986020708908397,0.5532447799163033,6.352727815510734,7.118579260966544,0
uacT_predicted,28,1,1.2982881554814771,0.45421224495547097,6.3729295192482684,7.182952366470004,0
marRp,25,2,1.2982107375379044,0.5248653369213142,6.3143819089194455,7.1224073975003925,0
ykgRp,37,2,1.298209281050889,0.6868520955096487,6.331696744661143,7.016237093574439,0
mhpRp2,35,1,1.2980707469763093,0.6269757662039974,6.2993461598772384,7.0664328900399305,0
ygeY_predicted,23,1,1.298034950831297,0.48221353166004666,6.386181538240795,7.15941996909573,0
hyuA_predicted,23,1,1.297993921306301,0.5409993347768411,6.383808559703905,7.126387168977026,0
cusCp,31,1,1.297968381033276,0.4578005994002304,6.370914301760508,7.172427792228737,0
ygfM_xdhD_predicted,32,1,1.2978838288833894,0.42196820076698277,6.349538900583086,7.197601269058081,0
gatZp,39,2,1.2978637320407942,0.4330546354400042,6.282309292716686,7.19852951597395,0
ldrDp,22,1,1.2978460926043276,0.4570986854021488,6.37363011205622,7.169614097807285,0
hyuA_predicted,20,1,1.2978184683187792,0.44283690534575454,6.330201675087243,7.180329507863261,0
galSp,7,2,1.2975492738076315,0.7978405744421244,6.327212430265764,6.943879579285317,2
blrp,25,2,1.2974248105427166,0.5333297697285454,6.304492591289632,7.121165783993181,0
ratA_yfjF_predicted,20,1,1.297403650985848,0.4753520664488405,6.440157333353771,7.168454419250192,0
elaBp,22,3,1.2973935463266275,0.4390288050340986,6.319685933487266,7.181822323525731,0
ghoSp,7,2,1.2972140918003412,0.5281983661209964,6.357477526169336,7.126524099835003,0
hyuA_predicted,18,2,1.2971158917064751,0.4697471534764947,6.369026591482334,7.160050858386173,0
ghoSp,24,1,1.2971008084200724,0.5478415793128139,6.366287638845361,7.129284913250277,0
sohAp,24,1,1.2971003393297882,0.5558472747502087,6.450620642466863,7.129274031720019,0
ssnAp,38,2,1.2970840048595622,0.5181105381898027,6.368592344963842,7.145387489570435,0
ybiY_ybiW_predicted,9,1,1.2969110212011634,0.42151755577857564,6.394884739661925,7.1997694325133885,0
ompRp3,31,3,1.2969010304334705,0.6427512269293923,6.347431189224356,7.052150317852062,0
ygeX_predicted,3,1,1.29677485909468,0.3579790330664435,6.329257783592144,7.228959624679266,0
galSp,11,2,1.2961522599965656,0.501638889050031,6.352512654876485,7.134182072581319,0
mhpRp2,22,2,1.2960672183178459,0.4867933422689353,6.345983624723424,7.151329453131955,0
TSS_18061_regulondb,18,2,1.2959777728596162,0.509504062986956,6.3188065385575705,7.133770169565061,0
lacIp,14,1,1.2958996459493415,0.44558292273775,6.323274124209367,7.1825240748396535,0
yqaEp,25,3,1.295880678176896,0.5491233191445651,6.318584371512559,7.111039942577312,0
ygfM_xdhD_predicted,31,2,1.2957827922209044,0.5044657575295184,6.328387247621281,7.1492364608858665,0
cusCp,19,1,1.2957083211146654,0.4519811900206296,6.356638290264245,7.170921579292186,0
ygeY_predicted,28,1,1.2956560936942771,0.4473285079927084,6.346280280547784,7.178030312828821,0
yadG_yadH_predicted,35,1,1.2955934624396066,0.44481325412633343,6.381095501815095,7.179958045501593,0
rspAp,6,1,1.2955323710256814,0.6414470036911761,6.34346945092738,7.043597255853605,0
TSS_4655_regulondb,14,1,1.2955253727311422,0.5075874335100058,6.3340396384686155,7.134703991842728,0
ygfM_xdhD_predicted,15,3,1.2952232615367645,0.4945351432012273,6.301610516926789,7.1513198977339645,0
ecnBp,15,1,1.2951719528543637,0.3891478410462156,6.310237952845261,7.207270202076767,0
TSS_6311_regulondb,5,2,1.2951714511342156,0.4947384158452996,6.319191954074874,7.1519530457944995,0
ygiW_predicted,5,1,1.2950064743388745,0.4547086100047776,6.372226773331892,7.163428587253163,0
icdC_predicted,24,1,1.29441546061767,0.5331380821731223,6.319620787650705,7.1270077097635935,0
tmaR_predicted,15,1,1.2944139515144748,0.4552344532652788,6.348141914964595,7.178600062482248,0
ygeW_predicted,15,2,1.2943612012160477,0.4847853451224937,6.345945680716909,7.149270853088115,0
xdhAp1,13,1,1.294202497223962,0.4509031592393404,6.356805623317699,7.184449358841323,0
rcsDp,30,1,1.2939822612793945,0.5318058812262335,6.329057365742598,7.134320696483097,0
ompRp4,22,1,1.293940132260838,0.5166334512044841,6.3552682206516495,7.153832097747793,0
yahC_predicted,15,1,1.2936723980316645,0.4567545591763488,6.320422827195212,7.1771625317606915,0
ygeX_predicted,32,2,1.2936191287373657,0.44846926556922617,6.301712991784897,7.179738312356973,0
TSS_6311_regulondb,14,1,1.293601770374533,0.40521018853471347,6.358268512772794,7.207946356666136,0
hdeAp2,22,1,1.2934394160896299,0.4481912613490823,6.318803390338041,7.172256681454453,0
ompRp1,19,2,1.2934358338136502,0.5198021934192576,6.340789562430668,7.135505283727404,0
yadI_predicted,13,2,1.2931670322152125,0.4475116713170818,6.3763096245784086,7.178448780186965,0
ftsKp2,17,1,1.2931517065921612,0.6037365183148068,6.356300351445988,7.070137328895373,0
galEp3,38,2,1.2930096782714033,0.4777536036484107,6.375293146661669,7.1667419354776465,0
rcsDp,17,1,1.2929909023942245,0.42349037999043393,6.341614640416783,7.196204835546731,0
ghoSp,15,1,1.2929786779987948,0.4286300442700707,6.3780909079515,7.192018876944883,0
ratA_yfjF_predicted,3,2,1.292836678627382,0.48181977766291645,6.420973461078786,7.177679618535089,0
ratA_yfjF_predicted,15,1,1.2927014252317997,0.41045612083977795,6.571101623759207,7.219388156629472,0
ygfS_ygfT_predicted,19,1,1.2926552292721116,0.4376288055966777,6.369944094235298,7.184520622012799,0
mcbAp5,15,2,1.29248544973555,0.4738283915593153,6.353085115822259,7.161468338853179,0
recNp,15,1,1.2923459480166757,0.4752649112437959,6.366545174973933,7.168472275760827,0
galSp,15,3,1.2923127286057599,0.6522482776574993,6.352331417728971,7.049441456568658,0
mcbAp5,13,1,1.2923032891259547,0.4676088629639188,6.334069344093587,7.160954916210052,0
galSp,38,3,1.2922365603726491,0.5361762125227145,6.41308868802431,7.123023664439518,0
xdhAp2,22,3,1.2921221058537011,0.6074191828742582,6.37389461698051,7.072393655004641,0
gatZp,38,2,1.2918876753973116,0.4942474041124538,6.293867136522424,7.141828566187603,0
lpp,17,1,1.2918272452826511,0.554990265091695,6.3701831167216465,7.128899317316629,0
icdC_predicted,38,2,1.2916776652926079,0.48230361551623074,6.405851961227029,7.171413584755554,0
tnaCp,33,2,1.2915905482580512,0.44109019474101885,6.380992004289811,7.179085169988207,0
ecnBp,31,2,1.2914928839299114,0.47161388679490346,6.335556621939716,7.157917865750401,0
ygeW_predicted,31,2,1.2913695000083316,0.47081148806361334,6.331428586252919,7.16357627000862,0
ygeX_predicted,22,1,1.2911942261140865,0.4671400373818763,6.291834208090055,7.1685336985909345,0
tabA_predicted,17,2,1.2911261528581022,0.5377265482218234,6.360718140275649,7.146607671418849,0
